,id,symbol,period,interval,start_at,open_time,volume,open,high,low,close,turnover
11673,28474289,SANDUSDT,30,30,1641270600,1641270600,122994,5.5347,5.5458,5.4942,5.4978,678052.3364
11674,28479391,SANDUSDT,30,30,1641272400,1641272400,92277,5.4978,5.543,5.4878,5.543,508887.9544
11675,28484590,SANDUSDT,30,30,1641274200,1641274200,117594,5.543,5.543,5.5104,5.537,650084.4346
11676,28489541,SANDUSDT,30,30,1641276000,1641276000,117448,5.537,5.5644,5.5219,5.5597,651253.5347
11677,28495029,SANDUSDT,30,30,1641277800,1641277800,56895,5.5597,5.564,5.54,5.5636,315998.6998
11678,28500273,SANDUSDT,30,30,1641279600,1641279600,138728,5.5636,5.5849,5.5526,5.5827,772730.4075
11679,28505453,SANDUSDT,30,30,1641281400,1641281400,180204,5.5827,5.6,5.5722,5.5999,1007159.6354
11680,28510698,SANDUSDT,30,30,1641283200,1641283200,273671,5.5999,5.6372,5.581,5.6102,1535715.923
11681,28516049,SANDUSDT,30,30,1641285000,1641285000,149672,5.6102,5.6179,5.5771,5.5887,837577.3904
11682,28521015,SANDUSDT,30,30,1641286800,1641286800,134110,5.5887,5.6042,5.5772,5.5834,750013.8731
11683,28526376,SANDUSDT,30,30,1641288600,1641288600,170020,5.5834,5.5843,5.5604,5.5713,947045.9541
11684,28531629,SANDUSDT,30,30,1641290400,1641290400,251382,5.5713,5.6337,5.5642,5.6203,1408180.7876
11685,28536618,SANDUSDT,30,30,1641292200,1641292200,267540,5.6203,5.6479,5.5901,5.6253,1502810.7403
11686,28541912,SANDUSDT,30,30,1641294000,1641294000,210815,5.6253,5.6669,5.6251,5.6568,1190706.8915
11687,28547113,SANDUSDT,30,30,1641295800,1641295800,216464,5.6568,5.6878,5.6507,5.6737,1226704.1807
11688,28552694,SANDUSDT,30,30,1641297600,1641297600,287577,5.6737,5.681,5.608,5.6184,1621172.1004
11689,28557923,SANDUSDT,30,30,1641299400,1641299400,237356,5.6184,5.6504,5.6041,5.6451,1335851.5996
11690,28563153,SANDUSDT,30,30,1641301200,1641301200,274874,5.6451,5.664,5.592,5.6617,1548135.0081
11691,28568216,SANDUSDT,30,30,1641303000,1641303000,245998,5.6617,5.6929,5.6447,5.6849,1393826.2903
11692,28573467,SANDUSDT,30,30,1641304800,1641304800,296217,5.6849,5.6988,5.635,5.6443,1679877.2087
11693,28578622,SANDUSDT,30,30,1641306600,1641306600,383647,5.6443,5.6999,5.6202,5.6867,2176877.2515
11694,28583521,SANDUSDT,30,30,1641308400,1641308400,262822,5.6867,5.7158,5.6788,5.6952,1497327.4603
11695,28588973,SANDUSDT,30,30,1641310200,1641310200,370238,5.6952,5.6952,5.6089,5.6283,2093082.32
11696,28594182,SANDUSDT,30,30,1641312000,1641312000,238324,5.6283,5.6555,5.6025,5.6295,1341587.2013
11697,28599469,SANDUSDT,30,30,1641313800,1641313800,104031,5.6295,5.653,5.6226,5.6477,587031.5314
11698,28604606,SANDUSDT,30,30,1641315600,1641315600,111873,5.6477,5.6619,5.6204,5.635,631362.8583
11699,28609646,SANDUSDT,30,30,1641317400,1641317400,181212,5.635,5.6416,5.5724,5.5857,1014786.5906
11700,28614982,SANDUSDT,30,30,1641319200,1641319200,206325,5.5857,5.6197,5.5718,5.5718,1154774.1711
11701,28620330,SANDUSDT,30,30,1641321000,1641321000,468412,5.5718,5.5752,5.485,5.4992,2587436.8108
11702,28625404,SANDUSDT,30,30,1641322800,1641322800,606347,5.4992,5.57,5.454,5.5287,3347291.2956
11703,28630717,SANDUSDT,30,30,1641324600,1641324600,68758,5.5287,5.5404,5.4735,5.4971,378591.3548
11704,28635892,SANDUSDT,30,30,1641326400,1641326400,192793,5.4971,5.5515,5.4838,5.5476,1063755.5583
11705,28641178,SANDUSDT,30,30,1641328200,1641328200,144011,5.5476,5.5498,5.5107,5.5232,797125.8467
11706,28646348,SANDUSDT,30,30,1641330000,1641330000,68155,5.5232,5.5388,5.5018,5.5144,376178.6723
11707,28651494,SANDUSDT,30,30,1641331800,1641331800,70681,5.5144,5.5608,5.51,5.5504,391438.8301
11708,28656564,SANDUSDT,30,30,1641333600,1641333600,141440,5.5504,5.5504,5.5129,5.5156,781497.8964
11709,28661998,SANDUSDT,30,30,1641335400,1641335400,92777,5.5156,5.5372,5.506,5.5154,512091.6313
11710,28667138,SANDUSDT,30,30,1641337200,1641337200,158887,5.5154,5.5283,5.4818,5.5127,874450.0545
11711,28672329,SANDUSDT,30,30,1641339000,1641339000,241589,5.5127,5.5131,5.4468,5.4691,1321540.473
11712,28677401,SANDUSDT,30,30,1641340800,1641340800,282575,5.4691,5.5073,5.4442,5.4621,1547692.5952
11713,28683206,SANDUSDT,30,30,1641342600,1641342600,175425,5.4621,5.52,5.4621,5.51,965594.0307
11714,28688339,SANDUSDT,30,30,1641344400,1641344400,155835,5.51,5.5177,5.4809,5.4858,856892.2014
11715,28693543,SANDUSDT,30,30,1641346200,1641346200,88043,5.4858,5.4935,5.4665,5.4679,482207.0964
11716,28698870,SANDUSDT,30,30,1641348000,1641348000,91183,5.4679,5.5028,5.4678,5.5027,500366.9176
11717,28703931,SANDUSDT,30,30,1641349800,1641349800,97591,5.5027,5.5219,5.5011,5.5084,537926.9188
11718,28709232,SANDUSDT,30,30,1641351600,1641351600,135563,5.5084,5.5492,5.5083,5.5316,750164.2788
11719,28714135,SANDUSDT,30,30,1641353400,1641353400,105761,5.5316,5.5367,5.5147,5.5204,584386.5095
11720,28719521,SANDUSDT,30,30,1641355200,1641355200,109472,5.5204,5.5383,5.5198,5.5342,605203.5309
11721,28724800,SANDUSDT,30,30,1641357000,1641357000,109103,5.5342,5.5342,5.5039,5.5169,601628.5952
11722,28729962,SANDUSDT,30,30,1641358800,1641358800,133364,5.5169,5.5182,5.4862,5.4986,733009.9963
11723,28735149,SANDUSDT,30,30,1641360600,1641360600,69104,5.4986,5.5072,5.4826,5.5027,379698.8667
11724,28740606,SANDUSDT,30,30,1641362400,1641362400,55670,5.5027,5.5256,5.4949,5.5169,306872.1299
11725,28745674,SANDUSDT,30,30,1641364200,1641364200,95142,5.5169,5.556,5.5169,5.5554,526404.0373
11726,28750885,SANDUSDT,30,30,1641366000,1641366000,135336,5.5554,5.5617,5.5248,5.5376,750596.1074
11727,28755991,SANDUSDT,30,30,1641367800,1641367800,88804,5.5376,5.5437,5.5263,5.5381,491731.5545
11728,28761431,SANDUSDT,30,30,1641369600,1641369600,52367,5.5381,5.5445,5.5054,5.5186,288948.1185
11729,28766543,SANDUSDT,30,30,1641371400,1641371400,112999,5.5186,5.5515,5.5175,5.538,625991.3984
11730,28771863,SANDUSDT,30,30,1641373200,1641373200,183838,5.538,5.5628,5.5325,5.5517,1019957.6338
11731,28776816,SANDUSDT,30,30,1641375000,1641375000,231841,5.5517,5.6137,5.5373,5.5975,1292633.5381
11732,28782055,SANDUSDT,30,30,1641376800,1641376800,491378,5.5975,5.6612,5.5818,5.5971,2762041.349
11733,28787173,SANDUSDT,30,30,1641378600,1641378600,149546,5.5971,5.6082,5.5719,5.59,835528.5205
11734,28792402,SANDUSDT,30,30,1641380400,1641380400,292227,5.59,5.5949,5.5301,5.5385,1622740.7305
11735,28797719,SANDUSDT,30,30,1641382200,1641382200,309888,5.5385,5.5413,5.4874,5.5125,1707311.0513
11736,28803099,SANDUSDT,30,30,1641384000,1641384000,443288,5.5125,5.5324,5.45,5.4883,2433533.864
11737,28808752,SANDUSDT,30,30,1641385800,1641385800,175464,5.4883,5.5073,5.4537,5.5027,960271.7533
11738,28814034,SANDUSDT,30,30,1641387600,1641387600,129723,5.5027,5.5239,5.484,5.5127,713785.7026
11739,28819299,SANDUSDT,30,30,1641389400,1641389400,115903,5.5127,5.5221,5.4865,5.51,638276.2519
11740,28824524,SANDUSDT,30,30,1641391200,1641391200,164971,5.51,5.5207,5.4666,5.4947,906541.5229
11741,28829795,SANDUSDT,30,30,1641393000,1641393000,295426,5.4947,5.5291,5.468,5.5121,1624572.4494
11742,28834872,SANDUSDT,30,30,1641394800,1641394800,103830,5.5121,5.5233,5.4957,5.5177,572004.9179
11743,28840404,SANDUSDT,30,30,1641396600,1641396600,130100,5.5177,5.5177,5.4869,5.5131,715780.8743
11744,28845691,SANDUSDT,30,30,1641398400,1641398400,79060,5.5131,5.5145,5.4778,5.5058,434701.4903
11745,28851118,SANDUSDT,30,30,1641400200,1641400200,89411,5.5058,5.5073,5.4705,5.4784,490627.2774
11746,28856384,SANDUSDT,30,30,1641402000,1641402000,82820,5.4784,5.4999,5.4602,5.4687,453547.2994
11747,28861565,SANDUSDT,30,30,1641403800,1641403800,862148,5.4687,5.4687,5.312,5.323,4644902.4882
11748,28866657,SANDUSDT,30,30,1641405600,1641405600,798815,5.323,5.3415,5.2635,5.3331,4238150.0779
11749,28872446,SANDUSDT,30,30,1641407400,1641407400,270386,5.3331,5.3704,5.3181,5.3199,1444678.3451
11750,28877466,SANDUSDT,30,30,1641409200,1641409200,421588,5.3199,5.3425,5.2279,5.2814,2223051.2924
11751,28882908,SANDUSDT,30,30,1641411000,1641411000,2679341,5.2814,5.304,4.9615,5.089,13662288.4998
11752,28888531,SANDUSDT,30,30,1641412800,1641412800,2131054,5.089,5.1165,4.8276,5.0344,10625048.6635
11753,28893540,SANDUSDT,30,30,1641414600,1641414600,447874,5.0344,5.0841,4.9842,5.0011,2253844.8968
11754,28898815,SANDUSDT,30,30,1641416400,1641416400,258520,5.0011,5.0787,4.9866,5.0107,1300994.3169
11755,28904230,SANDUSDT,30,30,1641418200,1641418200,728322,5.0107,5.02,4.9145,4.942,3611752.4689
11756,28909310,SANDUSDT,30,30,1641420000,1641420000,1067608,4.942,4.9712,4.7612,4.7756,5197172.3804
11757,28914699,SANDUSDT,30,30,1641421800,1641421800,977290,4.7756,4.9841,4.7063,4.965,4738638.3565
11758,28920063,SANDUSDT,30,30,1641423600,1641423600,704993,4.965,5.0811,4.9157,5.0586,3526860.022
11759,28925257,SANDUSDT,30,30,1641425400,1641425400,336597,5.0586,5.06,4.9918,4.9989,1687800.0045
11760,28931245,SANDUSDT,30,30,1641427200,1641427200,366243,4.9989,5.04,4.9595,5.0115,1830996.8895
11761,28936444,SANDUSDT,30,30,1641429000,1641429000,188417,5.0115,5.0449,4.9922,5.0222,945637.1497
11762,28941684,SANDUSDT,30,30,1641430800,1641430800,216619,5.0222,5.0355,4.9628,4.9788,1082123.9431
11763,28946826,SANDUSDT,30,30,1641432600,1641432600,293240,4.9788,4.9813,4.8841,4.9323,1446883.2639
11764,28952369,SANDUSDT,30,30,1641434400,1641434400,276939,4.9323,4.9598,4.8704,4.8888,1360582.8303
11765,28957547,SANDUSDT,30,30,1641436200,1641436200,320820,4.8888,4.9515,4.8868,4.8976,1579102.3959
11766,28962855,SANDUSDT,30,30,1641438000,1641438000,335731,4.8976,4.9208,4.8408,4.8599,1636153.2685
11767,28968223,SANDUSDT,30,30,1641439800,1641439800,499592,4.8599,4.897,4.8044,4.8058,2420652.3424
11768,28973587,SANDUSDT,30,30,1641441600,1641441600,435100,4.8058,4.8868,4.8058,4.8164,2107491.128
11769,28978802,SANDUSDT,30,30,1641443400,1641443400,603722,4.8164,4.8748,4.781,4.8604,2912875.6084
11770,28983978,SANDUSDT,30,30,1641445200,1641445200,406526,4.8604,4.927,4.8281,4.908,1985347.6816
11771,28989324,SANDUSDT,30,30,1641447000,1641447000,303229,4.908,4.908,4.8408,4.8714,1476066.3557
11772,28994839,SANDUSDT,30,30,1641448800,1641448800,218209,4.8714,4.912,4.84,4.8927,1065918.6985
11773,29000209,SANDUSDT,30,30,1641450600,1641450600,201693,4.8927,4.9,4.845,4.8787,981509.5458
11774,29005498,SANDUSDT,30,30,1641452400,1641452400,158842,4.8787,4.9149,4.8604,4.9085,778269.9177
11775,29010676,SANDUSDT,30,30,1641454200,1641454200,149936,4.9085,4.9197,4.8705,4.9154,734046.7448
11776,29015688,SANDUSDT,30,30,1641456000,1641456000,219051,4.9154,4.9154,4.8464,4.8665,1069528.6897
11777,29021367,SANDUSDT,30,30,1641457800,1641457800,257564,4.8665,4.87,4.8227,4.8594,1248631.2141
11778,29026632,SANDUSDT,30,30,1641459600,1641459600,293093,4.8594,4.8671,4.8053,4.811,1415817.5778
11779,29031926,SANDUSDT,30,30,1641461400,1641461400,642956,4.811,4.8368,4.7381,4.741,3076541.2911
11780,29037210,SANDUSDT,30,30,1641463200,1641463200,410324,4.741,4.7777,4.7085,4.7705,1948743.2338
11781,29042594,SANDUSDT,30,30,1641465000,1641465000,267110,4.7705,4.8098,4.7626,4.7981,1279465.5158
11782,29047794,SANDUSDT,30,30,1641466800,1641466800,197711,4.7981,4.8237,4.768,4.7729,949205.9202
11783,29053155,SANDUSDT,30,30,1641468600,1641468600,180590,4.7729,4.8058,4.7575,4.7962,864228.8668
11784,29058833,SANDUSDT,30,30,1641470400,1641470400,234773,4.7962,4.8163,4.7408,4.7409,1119837.886
11785,29064274,SANDUSDT,30,30,1641472200,1641472200,238140,4.7409,4.8232,4.7409,4.8231,1140064.5378
11786,29069658,SANDUSDT,30,30,1641474000,1641474000,263056,4.8231,4.8743,4.8223,4.8478,1274403.604
11787,29074885,SANDUSDT,30,30,1641475800,1641475800,1970854,4.8478,5.2027,4.8302,5.1501,9982950.9527
11788,29080212,SANDUSDT,30,30,1641477600,1641477600,2039224,5.1501,5.2858,5.1218,5.2264,10634829.8607
11789,29085500,SANDUSDT,30,30,1641479400,1641479400,2195418,5.2264,5.4,5.1985,5.2243,11642455.165
11790,29090892,SANDUSDT,30,30,1641481200,1641481200,1457965,5.2243,5.2412,5.0847,5.1006,7510479.9948
11791,29096244,SANDUSDT,30,30,1641483000,1641483000,439250,5.1006,5.1456,5.1006,5.1249,2250296.9271
11792,29101611,SANDUSDT,30,30,1641484800,1641484800,420549,5.1249,5.1428,5.0614,5.0638,2146479.4515
11793,29107029,SANDUSDT,30,30,1641486600,1641486600,345587,5.0638,5.0752,5.0226,5.0531,1743303.5815
11794,29112168,SANDUSDT,30,30,1641488400,1641488400,287909,5.0531,5.0662,5.0056,5.0662,1450162.738
11795,29117703,SANDUSDT,30,30,1641490200,1641490200,195688,5.0662,5.07,5.0256,5.0407,988506.8653
11796,29122720,SANDUSDT,30,30,1641492000,1641492000,334395,5.0407,5.0997,5.0407,5.0596,1697436.5287
11797,29128585,SANDUSDT,30,30,1641493800,1641493800,279043,5.0596,5.0982,5.0578,5.0982,1417355.5334
11798,29134029,SANDUSDT,30,30,1641495600,1641495600,168833,5.0982,5.0982,5.0611,5.0753,856834.8551
11799,29139031,SANDUSDT,30,30,1641497400,1641497400,247495,5.0753,5.1375,5.0507,5.1201,1261806.1537
11840,29144478,SANDUSDT,30,30,1641499200,1641499200,305500,5.1201,5.1318,5.0403,5.0806,1556042.8877
11841,29149934,SANDUSDT,30,30,1641501000,1641501000,138741,5.0806,5.1475,5.0602,5.1158,708753.2072
11842,29155322,SANDUSDT,30,30,1641502800,1641502800,126782,5.1158,5.1161,5.065,5.0799,645002.0606
11843,29160701,SANDUSDT,30,30,1641504600,1641504600,91976,5.0799,5.1178,5.0726,5.1104,469360.6438
11844,29165812,SANDUSDT,30,30,1641506400,1641506400,135505,5.1104,5.158,5.0951,5.1456,694747.7495
11845,29171369,SANDUSDT,30,30,1641508200,1641508200,322289,5.1456,5.1998,5.1319,5.1719,1667597.5223
11846,29176632,SANDUSDT,30,30,1641510000,1641510000,225109,5.1719,5.1984,5.1351,5.1723,1163783.0899
11847,29181903,SANDUSDT,30,30,1641511800,1641511800,282241,5.1723,5.2478,5.1517,5.2343,1469388.9748
11848,29187742,SANDUSDT,30,30,1641513600,1641513600,979248,5.2343,5.2755,5.0814,5.1149,5050886.5728
11849,29193614,SANDUSDT,30,30,1641515400,1641515400,336452,5.1149,5.148,5.0568,5.1192,1715266.5928
11850,29198450,SANDUSDT,30,30,1641517200,1641517200,379354,5.1192,5.1893,5.1082,5.1397,1953133.3432
11851,29203890,SANDUSDT,30,30,1641519000,1641519000,139484,5.1397,5.1844,5.1345,5.1545,720216.4926
11852,29209203,SANDUSDT,30,30,1641520800,1641520800,147396,5.1545,5.1562,5.1131,5.1355,756127.2854
11853,29214622,SANDUSDT,30,30,1641522600,1641522600,417853,5.1355,5.138,5.0023,5.0165,2112476.1944
11854,29220044,SANDUSDT,30,30,1641524400,1641524400,985875,5.0165,5.0188,4.8792,4.9107,4871216.5148
11855,29225349,SANDUSDT,30,30,1641526200,1641526200,1807731,4.9107,4.9173,4.7749,4.8416,8776105.0463
11856,29230825,SANDUSDT,30,30,1641528000,1641528000,1183953,4.8416,4.8632,4.7334,4.803,5675584.974
11857,29236168,SANDUSDT,30,30,1641529800,1641529800,1190419,4.803,4.9,4.7364,4.8874,5738027.1786
11858,29241439,SANDUSDT,30,30,1641531600,1641531600,423426,4.8874,4.9472,4.8516,4.9125,2076437.3346
11859,29246670,SANDUSDT,30,30,1641533400,1641533400,226103,4.9125,4.9551,4.889,4.9323,1111180.0766
11860,29252335,SANDUSDT,30,30,1641535200,1641535200,245559,4.9323,4.9401,4.8657,4.8855,1203211.7568
11861,29257821,SANDUSDT,30,30,1641537000,1641537000,321566,4.8855,4.8938,4.8366,4.8647,1561440.7237
11862,29262900,SANDUSDT,30,30,1641538800,1641538800,449514,4.8647,4.9065,4.79,4.905,2171918.3499
11863,29268156,SANDUSDT,30,30,1641540600,1641540600,360672,4.905,4.942,4.8756,4.9308,1770213.9758
11864,29273751,SANDUSDT,30,30,1641542400,1641542400,798234,4.9308,5.0449,4.913,5.0127,3980378.1433
11865,29279077,SANDUSDT,30,30,1641544200,1641544200,465306,5.0127,5.0812,4.9676,4.9759,2336799.3279
11866,29284457,SANDUSDT,30,30,1641546000,1641546000,267345,4.9759,5.033,4.9752,5.0131,1339768.9525
11867,29289735,SANDUSDT,30,30,1641547800,1641547800,183659,5.0131,5.05,4.9959,5.0065,922103.2348
11868,29295175,SANDUSDT,30,30,1641549600,1641549600,194476,5.0065,5.0285,4.9684,4.9785,971766.4112
11869,29300322,SANDUSDT,30,30,1641551400,1641551400,210655,4.9785,4.991,4.9279,4.9279,1044943.8658
11870,29305494,SANDUSDT,30,30,1641553200,1641553200,193097,4.9279,4.971,4.9277,4.9516,956391.2614
11871,29310980,SANDUSDT,30,30,1641555000,1641555000,135365,4.9516,4.9516,4.9073,4.9178,666812.8695
11872,29316707,SANDUSDT,30,30,1641556800,1641556800,238926,4.9178,4.9808,4.9178,4.9776,1182452.7501
11873,29322128,SANDUSDT,30,30,1641558600,1641558600,196836,4.9776,4.985,4.9366,4.9443,977071.165
11874,29327314,SANDUSDT,30,30,1641560400,1641560400,350769,4.9443,4.9574,4.8982,4.9372,1726746.4074
11875,29332578,SANDUSDT,30,30,1641562200,1641562200,1615650,4.9372,4.9953,4.7524,4.8479,7849024.0286
11876,29337810,SANDUSDT,30,30,1641564000,1641564000,258092,4.8479,4.8978,4.834,4.8899,1256328.9916
11877,29343498,SANDUSDT,30,30,1641565800,1641565800,286121,4.8899,4.922,4.8458,4.8941,1397993.422
11878,29348556,SANDUSDT,30,30,1641567600,1641567600,256946,4.8941,4.896,4.8397,4.8661,1250636.495
11879,29353985,SANDUSDT,30,30,1641569400,1641569400,1026735,4.8661,4.8847,4.7436,4.8319,4934339.7069
11880,29359681,SANDUSDT,30,30,1641571200,1641571200,809122,4.8319,4.91,4.7712,4.8977,3917278.2818
11881,29365251,SANDUSDT,30,30,1641573000,1641573000,599890,4.8977,4.9596,4.8811,4.9462,2951733.6514
11882,29370233,SANDUSDT,30,30,1641574800,1641574800,232124,4.9462,4.9462,4.8762,4.8954,1138214.1516
11883,29375481,SANDUSDT,30,30,1641576600,1641576600,105103,4.8954,4.913,4.866,4.9104,513658.2428
11884,29381127,SANDUSDT,30,30,1641578400,1641578400,104853,4.9104,4.912,4.8577,4.8577,511653.4242
11885,29386439,SANDUSDT,30,30,1641580200,1641580200,77080,4.8577,4.8829,4.824,4.8583,374104.8929
11886,29391798,SANDUSDT,30,30,1641582000,1641582000,94176,4.8583,4.8836,4.8388,4.8834,457343.2407
11887,29397010,SANDUSDT,30,30,1641583800,1641583800,59243,4.8834,4.9191,4.8776,4.8962,290333.0419
11888,29402421,SANDUSDT,30,30,1641585600,1641585600,46007,4.8962,4.9128,4.8659,4.8779,224737.3662
11889,29407918,SANDUSDT,30,30,1641587400,1641587400,91187,4.8779,4.9558,4.8779,4.9194,448487.6021
11890,29413351,SANDUSDT,30,30,1641589200,1641589200,41485,4.9194,4.9396,4.8971,4.8984,203890.192
11891,29418577,SANDUSDT,30,30,1641591000,1641591000,20206,4.8984,4.9182,4.8968,4.9097,99205.008
11892,29423901,SANDUSDT,30,30,1641592800,1641592800,53307,4.9097,4.9113,4.8652,4.875,260267.9814
11893,29429268,SANDUSDT,30,30,1641594600,1641594600,161537,4.875,4.8763,4.8038,4.8396,781344.9888
11894,29434481,SANDUSDT,30,30,1641596400,1641596400,102678,4.8396,4.8476,4.8077,4.8319,495472.6465
11895,29439796,SANDUSDT,30,30,1641598200,1641598200,78635,4.8319,4.8586,4.8118,4.8502,380261.5435
11896,29445163,SANDUSDT,30,30,1641600000,1641600000,243176,4.8502,4.9055,4.8141,4.8783,1184434.8188
11897,29451073,SANDUSDT,30,30,1641601800,1641601800,200553,4.8783,4.9327,4.8651,4.9119,983146.3043
11898,29456254,SANDUSDT,30,30,1641603600,1641603600,232903,4.9119,4.9337,4.891,4.9038,1144415.3801
11899,29461709,SANDUSDT,30,30,1641605400,1641605400,105162,4.9038,4.9225,4.8844,4.8881,516004.4355
11900,29466820,SANDUSDT,30,30,1641607200,1641607200,90709,4.8881,4.8928,4.8686,4.8824,442741.2728
11901,29472371,SANDUSDT,30,30,1641609000,1641609000,131622,4.8824,4.8975,4.8559,4.8939,641246.5797
11902,29477693,SANDUSDT,30,30,1641610800,1641610800,115950,4.8939,4.8939,4.8402,4.8594,563707.1094
11903,29483047,SANDUSDT,30,30,1641612600,1641612600,85818,4.8594,4.8898,4.8425,4.88,417437.3332
11904,29488381,SANDUSDT,30,30,1641614400,1641614400,134950,4.88,4.9064,4.8772,4.8959,660371.6145
11905,29493794,SANDUSDT,30,30,1641616200,1641616200,99889,4.8959,4.9094,4.8751,4.8936,488585.9951
11906,29499208,SANDUSDT,30,30,1641618000,1641618000,130802,4.8936,4.9072,4.8772,4.907,639728.7966
11907,29504303,SANDUSDT,30,30,1641619800,1641619800,52255,4.907,4.907,4.8788,4.8986,255869.4794
11908,29509829,SANDUSDT,30,30,1641621600,1641621600,125826,4.8986,4.9002,4.8768,4.8844,614829.1422
11909,29515365,SANDUSDT,30,30,1641623400,1641623400,142020,4.8844,4.9399,4.87,4.9389,696511.3187
11910,29520674,SANDUSDT,30,30,1641625200,1641625200,430701,4.9389,4.9858,4.9296,4.952,2135435.9362
11911,29525980,SANDUSDT,30,30,1641627000,1641627000,96247,4.952,4.9576,4.9282,4.951,475939.3914
11912,29531073,SANDUSDT,30,30,1641628800,1641628800,382141,4.951,5.0392,4.9502,5.0099,1908670.233
11913,29536738,SANDUSDT,30,30,1641630600,1641630600,261031,5.0099,5.0133,4.9676,4.983,1301704.8075
11914,29542079,SANDUSDT,30,30,1641632400,1641632400,136425,4.983,5.0119,4.9719,4.9776,680405.7525
11915,29547396,SANDUSDT,30,30,1641634200,1641634200,161655,4.9776,4.9981,4.9702,4.9981,805865.0527
11916,29552855,SANDUSDT,30,30,1641636000,1641636000,125361,4.9981,5.015,4.9813,4.9842,625957.1044
11917,29558165,SANDUSDT,30,30,1641637800,1641637800,233389,4.9842,4.9918,4.9133,4.9313,1154657.1807
11918,29563464,SANDUSDT,30,30,1641639600,1641639600,152621,4.9313,4.9484,4.9095,4.9362,752458.9119
11919,29568705,SANDUSDT,30,30,1641641400,1641641400,152281,4.9362,4.9592,4.9166,4.9521,752034.6556
11920,29574354,SANDUSDT,30,30,1641643200,1641643200,217584,4.9521,4.9813,4.93,4.9345,1077558.8744
11921,29579765,SANDUSDT,30,30,1641645000,1641645000,225826,4.9345,4.9369,4.8824,4.9021,1106251.4733
11922,29585222,SANDUSDT,30,30,1641646800,1641646800,147614,4.9021,4.9205,4.8711,4.9122,722674.6656
11923,29590494,SANDUSDT,30,30,1641648600,1641648600,101289,4.9122,4.9163,4.8867,4.9056,496765.0104
11924,29595704,SANDUSDT,30,30,1641650400,1641650400,142932,4.9056,4.9175,4.8865,4.8927,700641.3236
11925,29601183,SANDUSDT,30,30,1641652200,1641652200,151716,4.8927,4.9003,4.8393,4.8476,738678.6856
11926,29606318,SANDUSDT,30,30,1641654000,1641654000,775896,4.8476,4.857,4.773,4.7824,3729172.3039
11927,29611943,SANDUSDT,30,30,1641655800,1641655800,236205,4.7824,4.8063,4.7625,4.7801,1129148.4035
11928,29617230,SANDUSDT,30,30,1641657600,1641657600,252163,4.7801,4.8114,4.7492,4.7663,1204985.6837
11929,29622673,SANDUSDT,30,30,1641659400,1641659400,860573,4.7663,4.7663,4.6389,4.693,4052393.7547
11930,29628005,SANDUSDT,30,30,1641661200,1641661200,600751,4.693,4.7039,4.624,4.6629,2802850.0511
11931,29633322,SANDUSDT,30,30,1641663000,1641663000,1086555,4.6629,4.6629,4.518,4.5225,4983005.0102
11932,29638923,SANDUSDT,30,30,1641664800,1641664800,1583166,4.5225,4.61,4.45,4.5725,7174911.6456
11933,29644217,SANDUSDT,30,30,1641666600,1641666600,401941,4.5725,4.5863,4.4651,4.4728,1816447.6101
11934,29649478,SANDUSDT,30,30,1641668400,1641668400,803421,4.4728,4.5632,4.4375,4.513,3621040.6305
11935,29654863,SANDUSDT,30,30,1641670200,1641670200,259395,4.513,4.5332,4.4788,4.5151,1169651.0199
11936,29660151,SANDUSDT,30,30,1641672000,1641672000,141326,4.5151,4.5399,4.4816,4.5346,637760.2682
11937,29665470,SANDUSDT,30,30,1641673800,1641673800,77909,4.5346,4.5642,4.5017,4.508,353430.3125
11938,29670905,SANDUSDT,30,30,1641675600,1641675600,162759,4.508,4.5821,4.5,4.5821,741187.173
11939,29676294,SANDUSDT,30,30,1641677400,1641677400,266220,4.5821,4.6306,4.5747,4.6076,1224954.4337
11940,29681657,SANDUSDT,30,30,1641679200,1641679200,229100,4.6076,4.6928,4.6016,4.6854,1066984.4038
11941,29687036,SANDUSDT,30,30,1641681000,1641681000,199838,4.6854,4.698,4.6305,4.6415,931179.3604
11942,29692133,SANDUSDT,30,30,1641682800,1641682800,150022,4.6415,4.6437,4.6101,4.614,694547.6931
11943,29697560,SANDUSDT,30,30,1641684600,1641684600,173613,4.614,4.6469,4.6018,4.607,802454.2651
11944,29703119,SANDUSDT,30,30,1641686400,1641686400,291534,4.607,4.632,4.5632,4.5996,1340602.8192
11945,29708784,SANDUSDT,30,30,1641688200,1641688200,201878,4.5996,4.7036,4.5983,4.6777,941569.509
11946,29714279,SANDUSDT,30,30,1641690000,1641690000,107407,4.6777,4.6795,4.6138,4.6138,499051.2358
11947,29719457,SANDUSDT,30,30,1641691800,1641691800,150203,4.6138,4.6444,4.61,4.6418,694748.9595
11948,29724920,SANDUSDT,30,30,1641693600,1641693600,210680,4.6418,4.6775,4.6401,4.6757,981538.3977
11949,29730132,SANDUSDT,30,30,1641695400,1641695400,185751,4.6757,4.68,4.6536,4.6688,867660.1226
11950,29735608,SANDUSDT,30,30,1641697200,1641697200,186793,4.6688,4.6688,4.6369,4.6582,869105.1863
11951,29740802,SANDUSDT,30,30,1641699000,1641699000,182209,4.6582,4.6613,4.6267,4.6296,845463.3967
11952,29746377,SANDUSDT,30,30,1641700800,1641700800,210343,4.6296,4.6637,4.6272,4.6564,977491.1506
